Id,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,cat_crop
1256,West Bengal,NADIA,2004,Rabi       ,Masoor,18860,12395,Pulses
1257,West Bengal,NADIA,2004,Rabi       ,Moong(Green Gram),169,113,Fruits
1258,West Bengal,NADIA,2004,Rabi       ,Peas & beans (Pulses),4475,3932,Pulses
1259,West Bengal,NADIA,2004,Rabi       ,Rapeseed &Mustard,83576,65425,Oilseeds
1260,West Bengal,NADIA,2004,Rabi       ,Safflower,255,362,Oilseeds
1261,West Bengal,NADIA,2004,Rabi       ,Urad,1535,1188,Pulses
1262,West Bengal,NADIA,2004,Rabi       ,Wheat,54881,103278,Cereal
1263,West Bengal,NADIA,2004,Summer     ,Moong(Green Gram),50,17,Fruits
1264,West Bengal,NADIA,2004,Summer     ,Rice,109866,366510,Cereal
1265,West Bengal,NADIA,2004,Whole Year ,Coconut ,860,13046.2,Fruits
1266,West Bengal,NADIA,2004,Whole Year ,Dry chillies,5387,5709,Species
1267,West Bengal,NADIA,2004,Whole Year ,Groundnut,5817,9287,Nuts
1268,West Bengal,NADIA,2004,Whole Year ,Potato,4321,108290,Vegetables
1269,West Bengal,NADIA,2004,Whole Year ,Sesamum,16312,14252,Oilseeds
1270,West Bengal,NADIA,2004,Whole Year ,Sugarcane,1678,138957,Sugarcane
1271,West Bengal,NADIA,2004,Whole Year ,Tobacco,45,29,Commercial
1272,West Bengal,NADIA,2004,Whole Year ,Turmeric,567,890,Species
1273,West Bengal,NADIA,2004,Winter     ,Rice,119648,273359,Cereal
1274,West Bengal,NADIA,2005,Autumn     ,Rice,46201,101837,Cereal
1275,West Bengal,NADIA,2005,Kharif     ,Dry ginger,130,148,Species
1276,West Bengal,NADIA,2005,Kharif     ,Jowar,10,6,Cereal
1277,West Bengal,NADIA,2005,Kharif     ,Jute,120156,1806376,fibres
1278,West Bengal,NADIA,2005,Kharif     ,Maize,1832,4334,Cereal
1279,West Bengal,NADIA,2005,Kharif     ,Mesta,50,854,fibres
1280,West Bengal,NADIA,2005,Kharif     ,Moong(Green Gram),29,22,Fruits
1281,West Bengal,NADIA,2005,Kharif     ,Sunflower,1275,1999,Oilseeds
1282,West Bengal,NADIA,2005,Kharif     ,Urad,11514,9497,Pulses
1283,West Bengal,NADIA,2005,Rabi       ,Arhar/Tur,16,18,Pulses
1284,West Bengal,NADIA,2005,Rabi       ,Barley,92,83,Cereal
1285,West Bengal,NADIA,2005,Rabi       ,Gram,9520,9487,Beans
1286,West Bengal,NADIA,2005,Rabi       ,Khesari,1609,1234,Vegetables
1287,West Bengal,NADIA,2005,Rabi       ,Linseed,1051,595,Oilseeds
1288,West Bengal,NADIA,2005,Rabi       ,Masoor,17587,13466,Pulses
1289,West Bengal,NADIA,2005,Rabi       ,Moong(Green Gram),136,85,Fruits
1290,West Bengal,NADIA,2005,Rabi       ,Peas & beans (Pulses),4339,3603,Pulses
1291,West Bengal,NADIA,2005,Rabi       ,Rapeseed &Mustard,79232,71354,Oilseeds
1292,West Bengal,NADIA,2005,Rabi       ,Urad,1472,1128,Pulses
1293,West Bengal,NADIA,2005,Rabi       ,Wheat,47053,100435,Cereal
1294,West Bengal,NADIA,2005,Summer     ,Moong(Green Gram),141,43,Fruits
1295,West Bengal,NADIA,2005,Summer     ,Rice,107541,349808,Cereal
1296,West Bengal,NADIA,2005,Whole Year ,Arecanut,356,981,Nuts
1297,West Bengal,NADIA,2005,Whole Year ,Coconut ,983,12234,Fruits
1298,West Bengal,NADIA,2005,Whole Year ,Dry chillies,5575,6294,Species
1299,West Bengal,NADIA,2005,Whole Year ,Groundnut,5597,9726,Nuts
1300,West Bengal,NADIA,2005,Whole Year ,Potato,5495,147513,Vegetables
1301,West Bengal,NADIA,2005,Whole Year ,Sesamum,15402,15571,Oilseeds
1302,West Bengal,NADIA,2005,Whole Year ,Sugarcane,1473,118031,Sugarcane
1303,West Bengal,NADIA,2005,Whole Year ,Tobacco,45,38,Commercial
1304,West Bengal,NADIA,2005,Whole Year ,Turmeric,360,846,Species
1305,West Bengal,NADIA,2005,Winter     ,Rice,111671,280791,Cereal
1306,West Bengal,NADIA,2006,Autumn     ,Rice,41389,93352,Cereal
1307,West Bengal,NADIA,2006,Kharif     ,Dry ginger,172,205,Species
1308,West Bengal,NADIA,2006,Kharif     ,Jowar,10,7,Cereal
1309,West Bengal,NADIA,2006,Kharif     ,Jute,130577,1886977,fibres
1310,West Bengal,NADIA,2006,Kharif     ,Maize,4466,10390,Cereal
1311,West Bengal,NADIA,2006,Kharif     ,Mesta,139,945,fibres
1312,West Bengal,NADIA,2006,Kharif     ,Moong(Green Gram),24,18,Fruits
1313,West Bengal,NADIA,2006,Kharif     ,Sunflower,1125,1742,Oilseeds
1314,West Bengal,NADIA,2006,Kharif     ,Urad,8185,6616,Pulses
1315,West Bengal,NADIA,2006,Rabi       ,Arhar/Tur,22,11,Pulses
1316,West Bengal,NADIA,2006,Rabi       ,Barley,602,329,Cereal
1317,West Bengal,NADIA,2006,Rabi       ,Gram,3949,2551,Beans
1318,West Bengal,NADIA,2006,Rabi       ,Khesari,1486,1074,Vegetables
1319,West Bengal,NADIA,2006,Rabi       ,Linseed,161,75,Oilseeds
1320,West Bengal,NADIA,2006,Rabi       ,Masoor,19871,13519,Pulses
1321,West Bengal,NADIA,2006,Rabi       ,Moong(Green Gram),140,87,Fruits
1322,West Bengal,NADIA,2006,Rabi       ,Peas & beans (Pulses),4731,4151,Pulses
1323,West Bengal,NADIA,2006,Rabi       ,Rapeseed &Mustard,79609,69148,Oilseeds
1324,West Bengal,NADIA,2006,Rabi       ,Wheat,46907,102643,Cereal
1325,West Bengal,NADIA,2006,Summer     ,Moong(Green Gram),591,221,Fruits
1326,West Bengal,NADIA,2006,Summer     ,Rice,101085,352101,Cereal
1327,West Bengal,NADIA,2006,Whole Year ,Arecanut,365,1010,Nuts
1328,West Bengal,NADIA,2006,Whole Year ,Coconut ,1002,13378700,Fruits
1329,West Bengal,NADIA,2006,Whole Year ,Dry chillies,6140,6192,Species
1330,West Bengal,NADIA,2006,Whole Year ,Groundnut,6695,11096,Nuts
1331,West Bengal,NADIA,2006,Whole Year ,Potato,5656,120151,Vegetables
1332,West Bengal,NADIA,2006,Whole Year ,Sesamum,19583,20580,Oilseeds
1333,West Bengal,NADIA,2006,Whole Year ,Sugarcane,1081,77437,Sugarcane
1334,West Bengal,NADIA,2006,Whole Year ,Tobacco,45,36,Commercial
1335,West Bengal,NADIA,2006,Whole Year ,Turmeric,660,1597,Species
1336,West Bengal,NADIA,2006,Winter     ,Rice,107837,232244,Cereal
1337,West Bengal,NADIA,2007,Autumn     ,Rice,45870,102345,Cereal
1338,West Bengal,NADIA,2007,Autumn     ,Sesamum,20,10,Oilseeds
1339,West Bengal,NADIA,2007,Kharif     ,Dry ginger,198,255,Species
1340,West Bengal,NADIA,2007,Kharif     ,Garlic,164,1940,Species
1341,West Bengal,NADIA,2007,Kharif     ,Groundnut,50,72,Nuts
1342,West Bengal,NADIA,2007,Kharif     ,Jowar,10,7,Cereal
1343,West Bengal,NADIA,2007,Kharif     ,Jute,127471,1762185,fibres
1344,West Bengal,NADIA,2007,Kharif     ,Maize,602,1201,Cereal
1345,West Bengal,NADIA,2007,Kharif     ,Mesta,277,2296,fibres
1346,West Bengal,NADIA,2007,Kharif     ,Moong(Green Gram),20,15,Fruits
1347,West Bengal,NADIA,2007,Kharif     ,Sunflower,985,1519,Oilseeds
1348,West Bengal,NADIA,2007,Kharif     ,Urad,8241,6974,Pulses
1349,West Bengal,NADIA,2007,Rabi       ,Arhar/Tur,9,10,Pulses
1350,West Bengal,NADIA,2007,Rabi       ,Barley,216,191,Cereal
1351,West Bengal,NADIA,2007,Rabi       ,Gram,4162,3588,Beans
1352,West Bengal,NADIA,2007,Rabi       ,Groundnut,3680,6065,Nuts
1353,West Bengal,NADIA,2007,Rabi       ,Khesari,887,732,Vegetables
1354,West Bengal,NADIA,2007,Rabi       ,Linseed,521,343,Oilseeds
1355,West Bengal,NADIA,2007,Rabi       ,Maize,490,1284,Cereal
1356,West Bengal,NADIA,2007,Rabi       ,Masoor,18735,13693,Pulses
1357,West Bengal,NADIA,2007,Rabi       ,Moong(Green Gram),172,103,Fruits
1358,West Bengal,NADIA,2007,Rabi       ,Peas & beans (Pulses),3837,3455,Pulses
1359,West Bengal,NADIA,2007,Rabi       ,Rapeseed &Mustard,76982,68108,Oilseeds
1360,West Bengal,NADIA,2007,Rabi       ,Wheat,47490,110556,Cereal
1361,West Bengal,NADIA,2007,Summer     ,Groundnut,2745,4664,Nuts
1362,West Bengal,NADIA,2007,Summer     ,Maize,1797,4697,Cereal
1363,West Bengal,NADIA,2007,Summer     ,Moong(Green Gram),335,216,Fruits
1364,West Bengal,NADIA,2007,Summer     ,Rice,104250,357209,Cereal
1365,West Bengal,NADIA,2007,Summer     ,Sesamum,19700,22064,Oilseeds
1366,West Bengal,NADIA,2007,Whole Year ,Arecanut,358,982,Nuts
1367,West Bengal,NADIA,2007,Whole Year ,Coconut ,988,12527800,Fruits
1368,West Bengal,NADIA,2007,Whole Year ,Dry chillies,6789,11195,Species
1369,West Bengal,NADIA,2007,Whole Year ,Potato,5572,114188,Vegetables
1370,West Bengal,NADIA,2007,Whole Year ,Sugarcane,1943,270045,Sugarcane
1371,West Bengal,NADIA,2007,Whole Year ,Tobacco,35,29,Commercial
1372,West Bengal,NADIA,2007,Whole Year ,Turmeric,698,1815,Species
1373,West Bengal,NADIA,2007,Winter     ,Rice,90625,223469,Cereal
1374,West Bengal,NADIA,2007,Winter     ,Sesamum,15,7,Oilseeds
1375,West Bengal,NADIA,2008,Autumn     ,Maize,703,1741,Cereal
1376,West Bengal,NADIA,2008,Autumn     ,Rice,56861,132676,Cereal
1377,West Bengal,NADIA,2008,Autumn     ,Sesamum,20,10,Oilseeds
1378,West Bengal,NADIA,2008,Kharif     ,Dry ginger,210,355,Species
1379,West Bengal,NADIA,2008,Kharif     ,Groundnut,40,56,Nuts
1380,West Bengal,NADIA,2008,Kharif     ,Jute,120785,1780068,fibres
1381,West Bengal,NADIA,2008,Kharif     ,Mesta,529,3751,fibres
1382,West Bengal,NADIA,2008,Kharif     ,Moong(Green Gram),10,6,Fruits
1383,West Bengal,NADIA,2008,Kharif     ,Sunflower,176,268,Oilseeds
1384,West Bengal,NADIA,2008,Kharif     ,Urad,7470,6094,Pulses
1385,West Bengal,NADIA,2008,Rabi       ,Barley,502,596,Cereal
1386,West Bengal,NADIA,2008,Rabi       ,Gram,4264,3144,Beans
1387,West Bengal,NADIA,2008,Rabi       ,Groundnut,3550,5332,Nuts
1388,West Bengal,NADIA,2008,Rabi       ,Khesari,1188,859,Vegetables
1389,West Bengal,NADIA,2008,Rabi       ,Linseed,316,146,Oilseeds
1390,West Bengal,NADIA,2008,Rabi       ,Maize,431,1128,Cereal
1391,West Bengal,NADIA,2008,Rabi       ,Masoor,16903,12825,Pulses
1392,West Bengal,NADIA,2008,Rabi       ,Moong(Green Gram),149,92,Fruits
1393,West Bengal,NADIA,2008,Rabi       ,Peas & beans (Pulses),4495,3635,Pulses
1394,West Bengal,NADIA,2008,Rabi       ,Rapeseed &Mustard,63379,51776,Oilseeds
1395,West Bengal,NADIA,2008,Rabi       ,Wheat,35916,84321,Cereal
1396,West Bengal,NADIA,2008,Summer     ,Groundnut,2455,4119,Nuts
1397,West Bengal,NADIA,2008,Summer     ,Maize,1417,3681,Cereal
1398,West Bengal,NADIA,2008,Summer     ,Moong(Green Gram),1393,608,Fruits
1399,West Bengal,NADIA,2008,Summer     ,Rice,104873,365878,Cereal
1400,West Bengal,NADIA,2008,Summer     ,Sesamum,22583,23785,Oilseeds
1401,West Bengal,NADIA,2008,Whole Year ,Arecanut,358,982,Nuts
1402,West Bengal,NADIA,2008,Whole Year ,Coconut ,991,12527,Fruits
1403,West Bengal,NADIA,2008,Whole Year ,Dry chillies,6689,10964,Species
1404,West Bengal,NADIA,2008,Whole Year ,Potato,5039,85192,Vegetables
1405,West Bengal,NADIA,2008,Whole Year ,Sugarcane,1807,219765,Sugarcane
1406,West Bengal,NADIA,2008,Whole Year ,Tobacco,42,34,Commercial
1407,West Bengal,NADIA,2008,Whole Year ,Turmeric,709,1815,Species
1408,West Bengal,NADIA,2008,Winter     ,Rice,115484,300969,Cereal
1409,West Bengal,NADIA,2008,Winter     ,Sesamum,15,6,Oilseeds
1410,West Bengal,NADIA,2009,Autumn     ,Groundnut,25,34,Nuts
1411,West Bengal,NADIA,2009,Autumn     ,Maize,1604,3302,Cereal
1412,West Bengal,NADIA,2009,Autumn     ,Rice,43801,99443,Cereal
1413,West Bengal,NADIA,2009,Autumn     ,Sesamum,15,8,Oilseeds
1414,West Bengal,NADIA,2009,Kharif     ,Jute,127607,2047918,fibres
1415,West Bengal,NADIA,2009,Kharif     ,Mesta,176,1786,fibres
1416,West Bengal,NADIA,2009,Kharif     ,Moong(Green Gram),45,31,Fruits
1417,West Bengal,NADIA,2009,Kharif     ,Sunflower,7,7,Oilseeds
1418,West Bengal,NADIA,2009,Kharif     ,Urad,7468,5841,Pulses
1419,West Bengal,NADIA,2009,Rabi       ,Arhar/Tur,42,56,Pulses
1420,West Bengal,NADIA,2009,Rabi       ,Barley,167,327,Cereal
1421,West Bengal,NADIA,2009,Rabi       ,Gram,4146,3571,Beans
1422,West Bengal,NADIA,2009,Rabi       ,Groundnut,107,124,Nuts
1423,West Bengal,NADIA,2009,Rabi       ,Khesari,1443,1286,Vegetables
1424,West Bengal,NADIA,2009,Rabi       ,Linseed,710,394,Oilseeds
1425,West Bengal,NADIA,2009,Rabi       ,Maize,458,1203,Cereal
1426,West Bengal,NADIA,2009,Rabi       ,Masoor,17280,16425,Pulses
1427,West Bengal,NADIA,2009,Rabi       ,Moong(Green Gram),154,94,Fruits
1428,West Bengal,NADIA,2009,Rabi       ,Peas & beans (Pulses),4507,4485,Pulses
1429,West Bengal,NADIA,2009,Rabi       ,Potato,5008,153624,Vegetables
1430,West Bengal,NADIA,2009,Rabi       ,Rapeseed &Mustard,63286,69633,Oilseeds
1431,West Bengal,NADIA,2009,Rabi       ,Wheat,37217,94862,Cereal
1432,West Bengal,NADIA,2009,Summer     ,Groundnut,2805,4754,Nuts
1433,West Bengal,NADIA,2009,Summer     ,Maize,1527,3972,Cereal
1434,West Bengal,NADIA,2009,Summer     ,Moong(Green Gram),1305,591,Fruits
1435,West Bengal,NADIA,2009,Summer     ,Rice,96531,322925,Cereal
1436,West Bengal,NADIA,2009,Summer     ,Sesamum,20565,21750,Oilseeds
1437,West Bengal,NADIA,2009,Whole Year ,Sugarcane,1851,87159,Sugarcane
1438,West Bengal,NADIA,2009,Whole Year ,Tobacco,20,17,Commercial
1439,West Bengal,NADIA,2009,Winter     ,Rice,98490,242497,Cereal
1440,West Bengal,NADIA,2009,Winter     ,Sesamum,15,6,Oilseeds
1441,West Bengal,NADIA,2010,Autumn     ,Groundnut,60,84,Nuts
1442,West Bengal,NADIA,2010,Autumn     ,Maize,348,879,Cereal
1443,West Bengal,NADIA,2010,Autumn     ,Rice,48392,100640,Cereal
1444,West Bengal,NADIA,2010,Autumn     ,Sesamum,20,11,Oilseeds
1445,West Bengal,NADIA,2010,Kharif     ,Jute,114596,1565941,fibres
1446,West Bengal,NADIA,2010,Kharif     ,Mesta,25,243,fibres
1447,West Bengal,NADIA,2010,Kharif     ,Moong(Green Gram),30,21,Fruits
1448,West Bengal,NADIA,2010,Kharif     ,Sunflower,17,26,Oilseeds
1449,West Bengal,NADIA,2010,Kharif     ,Urad,9153,6701,Pulses
1450,West Bengal,NADIA,2010,Rabi       ,Arhar/Tur,559,909,Pulses
1451,West Bengal,NADIA,2010,Rabi       ,Barley,167,231,Cereal
1452,West Bengal,NADIA,2010,Rabi       ,Gram,6147,5241,Beans
1453,West Bengal,NADIA,2010,Rabi       ,Groundnut,3960,7183,Nuts
1454,West Bengal,NADIA,2010,Rabi       ,Khesari,1634,1754,Vegetables
1455,West Bengal,NADIA,2010,Rabi       ,Linseed,536,322,Oilseeds
1456,West Bengal,NADIA,2010,Rabi       ,Maize,460,1205,Cereal
1457,West Bengal,NADIA,2010,Rabi       ,Masoor,20700,22493,Pulses
1458,West Bengal,NADIA,2010,Rabi       ,Moong(Green Gram),83,69,Fruits
1459,West Bengal,NADIA,2010,Rabi       ,Other  Rabi pulses,85,54,Pulses
1460,West Bengal,NADIA,2010,Rabi       ,Peas & beans (Pulses),6172,6554,Pulses
1461,West Bengal,NADIA,2010,Rabi       ,Potato,7073,193100,Vegetables
1462,West Bengal,NADIA,2010,Rabi       ,Rapeseed &Mustard,72847,74915,Oilseeds
1463,West Bengal,NADIA,2010,Rabi       ,Urad,25,21,Pulses
1464,West Bengal,NADIA,2010,Rabi       ,Wheat,38740,98264,Cereal
1465,West Bengal,NADIA,2010,Summer     ,Groundnut,2296,3926,Nuts
1466,West Bengal,NADIA,2010,Summer     ,Maize,1780,4701,Cereal
1467,West Bengal,NADIA,2010,Summer     ,Moong(Green Gram),1196,763,Fruits
1468,West Bengal,NADIA,2010,Summer     ,Rice,98567,348095,Cereal
1469,West Bengal,NADIA,2010,Summer     ,Sesamum,20499,21814,Oilseeds
1470,West Bengal,NADIA,2010,Whole Year ,Sugarcane,710,57645,Sugarcane
1471,West Bengal,NADIA,2010,Whole Year ,Tobacco,15,13,Commercial
1472,West Bengal,NADIA,2010,Winter     ,Rice,88778,201733,Cereal
1473,West Bengal,NADIA,2010,Winter     ,Sesamum,10,4,Oilseeds
1474,West Bengal,NADIA,2011,Autumn     ,Groundnut,25,31,Nuts
1475,West Bengal,NADIA,2011,Autumn     ,Maize,266,568,Cereal
1476,West Bengal,NADIA,2011,Autumn     ,Rice,47487,104923,Cereal
1477,West Bengal,NADIA,2011,Kharif     ,Jute,126755,1762095,fibres
1478,West Bengal,NADIA,2011,Kharif     ,Mesta,109,1861,fibres
1479,West Bengal,NADIA,2011,Kharif     ,Moong(Green Gram),55,38,Fruits
1480,West Bengal,NADIA,2011,Kharif     ,Sunflower,30,45,Oilseeds
1481,West Bengal,NADIA,2011,Kharif     ,Urad,11407,6699,Pulses
1482,West Bengal,NADIA,2011,Rabi       ,Arhar/Tur,447,200,Pulses
1483,West Bengal,NADIA,2011,Rabi       ,Barley,5,8,Cereal
1484,West Bengal,NADIA,2011,Rabi       ,Gram,6349,6952,Beans
1485,West Bengal,NADIA,2011,Rabi       ,Groundnut,3140,5683,Nuts
1486,West Bengal,NADIA,2011,Rabi       ,Khesari,1351,1122,Vegetables
1487,West Bengal,NADIA,2011,Rabi       ,Linseed,538,242,Oilseeds
1488,West Bengal,NADIA,2011,Rabi       ,Maize,510,1275,Cereal
1489,West Bengal,NADIA,2011,Rabi       ,Masoor,23566,13761,Pulses
1490,West Bengal,NADIA,2011,Rabi       ,Moong(Green Gram),74,62,Fruits
1491,West Bengal,NADIA,2011,Rabi       ,Other  Rabi pulses,70,41,Pulses
1492,West Bengal,NADIA,2011,Rabi       ,Peas & beans (Pulses),7100,6130,Pulses
1493,West Bengal,NADIA,2011,Rabi       ,Potato,5241,162258,Vegetables
1494,West Bengal,NADIA,2011,Rabi       ,Rapeseed &Mustard,72224,68514,Oilseeds
1495,West Bengal,NADIA,2011,Rabi       ,Urad,1190,982,Pulses
1496,West Bengal,NADIA,2011,Rabi       ,Wheat,40267,123952,Cereal
1497,West Bengal,NADIA,2011,Summer     ,Groundnut,2505,5526,Nuts
1498,West Bengal,NADIA,2011,Summer     ,Maize,1800,4887,Cereal
1499,West Bengal,NADIA,2011,Summer     ,Moong(Green Gram),1133,709,Fruits
1500,West Bengal,NADIA,2011,Summer     ,Rice,97703,350155,Cereal
1501,West Bengal,NADIA,2011,Summer     ,Sesamum,23900,24889,Oilseeds
1502,West Bengal,NADIA,2011,Whole Year ,Sugarcane,1780,244107,Sugarcane
1503,West Bengal,NADIA,2011,Whole Year ,Tobacco,10,9,Commercial
1504,West Bengal,NADIA,2011,Winter     ,Rice,106951,289408,Cereal
1505,West Bengal,NADIA,2011,Winter     ,Sesamum,6,3,Oilseeds
1506,West Bengal,NADIA,2012,Autumn     ,Groundnut,25,32,Nuts
1507,West Bengal,NADIA,2012,Autumn     ,Maize,680,1588,Cereal
1508,West Bengal,NADIA,2012,Autumn     ,Rice,47478,105131,Cereal
1509,West Bengal,NADIA,2012,Kharif     ,Jute,125099,1775309,fibres
1510,West Bengal,NADIA,2012,Kharif     ,Mesta,47,560,fibres
1511,West Bengal,NADIA,2012,Kharif     ,Moong(Green Gram),70,53,Fruits
1512,West Bengal,NADIA,2012,Kharif     ,Sunflower,12,19,Oilseeds
1513,West Bengal,NADIA,2012,Kharif     ,Urad,13362,10317,Pulses
1514,West Bengal,NADIA,2012,Rabi       ,Arhar/Tur,461,647,Pulses
1515,West Bengal,NADIA,2012,Rabi       ,Barley,113,189,Cereal
1516,West Bengal,NADIA,2012,Rabi       ,Gram,7127,6505,Beans
1517,West Bengal,NADIA,2012,Rabi       ,Groundnut,3910,7104,Nuts
1518,West Bengal,NADIA,2012,Rabi       ,Khesari,1145,1151,Vegetables
1519,West Bengal,NADIA,2012,Rabi       ,Linseed,564,280,Oilseeds
1520,West Bengal,NADIA,2012,Rabi       ,Maize,445,1099,Cereal
1521,West Bengal,NADIA,2012,Rabi       ,Masoor,25392,26460,Pulses
1522,West Bengal,NADIA,2012,Rabi       ,Moong(Green Gram),119,82,Fruits
1523,West Bengal,NADIA,2012,Rabi       ,Other  Rabi pulses,78,48,Pulses
1524,West Bengal,NADIA,2012,Rabi       ,Peas & beans (Pulses),6811,7057,Pulses
1525,West Bengal,NADIA,2012,Rabi       ,Potato,5566,177584,Vegetables
1526,West Bengal,NADIA,2012,Rabi       ,Rapeseed &Mustard,86465,103175,Oilseeds
1527,West Bengal,NADIA,2012,Rabi       ,Urad,405,334,Pulses
1528,West Bengal,NADIA,2012,Rabi       ,Wheat,41720,138497,Cereal
1529,West Bengal,NADIA,2012,Summer     ,Groundnut,3502,9856,Nuts
1530,West Bengal,NADIA,2012,Summer     ,Maize,1780,4694,Cereal
1531,West Bengal,NADIA,2012,Summer     ,Moong(Green Gram),1287,789,Fruits
1532,West Bengal,NADIA,2012,Summer     ,Rice,95233,357653,Cereal
1533,West Bengal,NADIA,2012,Summer     ,Sesamum,29057,31876,Oilseeds
1534,West Bengal,NADIA,2012,Whole Year ,Sugarcane,1803,182686,Sugarcane
1535,West Bengal,NADIA,2012,Whole Year ,Tobacco,8,7,Commercial
1536,West Bengal,NADIA,2012,Winter     ,Rice,90144,205511,Cereal
1537,West Bengal,NADIA,2013,Autumn     ,Maize,759,1961,Cereal
1538,West Bengal,NADIA,2013,Autumn     ,Rice,47696,114531,Cereal
1539,West Bengal,NADIA,2013,Kharif     ,Jute,120155,2087718,fibres
1540,West Bengal,NADIA,2013,Kharif     ,Mesta,240,3163,fibres
1541,West Bengal,NADIA,2013,Kharif     ,Moong(Green Gram),75,57,Fruits
1542,West Bengal,NADIA,2013,Kharif     ,Urad,12384,9591,Pulses
1543,West Bengal,NADIA,2013,Rabi       ,Arhar/Tur,256,398,Pulses
1544,West Bengal,NADIA,2013,Rabi       ,Barley,95,143,Cereal
1545,West Bengal,NADIA,2013,Rabi       ,Gram,6788,7291,Beans
1546,West Bengal,NADIA,2013,Rabi       ,Groundnut,3800,7030,Nuts
1547,West Bengal,NADIA,2013,Rabi       ,Khesari,1053,845,Vegetables
1548,West Bengal,NADIA,2013,Rabi       ,Linseed,430,208,Oilseeds
1549,West Bengal,NADIA,2013,Rabi       ,Maize,605,1513,Cereal
1550,West Bengal,NADIA,2013,Rabi       ,Masoor,25602,24634,Pulses
1551,West Bengal,NADIA,2013,Rabi       ,Moong(Green Gram),105,88,Fruits
1552,West Bengal,NADIA,2013,Rabi       ,Other  Rabi pulses,80,53,Pulses
1553,West Bengal,NADIA,2013,Rabi       ,Peas & beans (Pulses),6902,7093,Pulses
1554,West Bengal,NADIA,2013,Rabi       ,Potato,5034,153990,Vegetables
1555,West Bengal,NADIA,2013,Rabi       ,Rapeseed &Mustard,77153,90771,Oilseeds
1556,West Bengal,NADIA,2013,Rabi       ,Urad,330,271,Pulses
1557,West Bengal,NADIA,2013,Rabi       ,Wheat,44269,149020,Cereal
1558,West Bengal,NADIA,2013,Summer     ,Groundnut,3699,8872,Nuts
1559,West Bengal,NADIA,2013,Summer     ,Maize,1786,4760,Cereal
1560,West Bengal,NADIA,2013,Summer     ,Moong(Green Gram),1474,895,Fruits
1561,West Bengal,NADIA,2013,Summer     ,Rice,94331,351024,Cereal
1562,West Bengal,NADIA,2013,Summer     ,Sesamum,29184,34637,Oilseeds
1563,West Bengal,NADIA,2013,Whole Year ,Sugarcane,1923,192746,Sugarcane
1564,West Bengal,NADIA,2013,Whole Year ,Tobacco,5,4,Commercial
1565,West Bengal,NADIA,2013,Winter     ,Rice,97006,268862,Cereal
1566,West Bengal,NADIA,2014,Autumn     ,Maize,596,3776,Cereal
1567,West Bengal,NADIA,2014,Autumn     ,Rice,49599,132900,Cereal
1568,West Bengal,NADIA,2014,Kharif     ,Jute,116914,1817411,fibres
1569,West Bengal,NADIA,2014,Kharif     ,Mesta,499,5439,fibres
1570,West Bengal,NADIA,2014,Kharif     ,Moong(Green Gram),80,61,Fruits
1571,West Bengal,NADIA,2014,Kharif     ,Urad,13856,10759,Pulses
1572,West Bengal,NADIA,2014,Rabi       ,Arhar/Tur,307,528,Pulses
1573,West Bengal,NADIA,2014,Rabi       ,Barley,140,210,Cereal
1574,West Bengal,NADIA,2014,Rabi       ,Gram,9906,10567,Beans
1575,West Bengal,NADIA,2014,Rabi       ,Groundnut,3802,7034,Nuts
1576,West Bengal,NADIA,2014,Rabi       ,Khesari,1394,1385,Vegetables
1577,West Bengal,NADIA,2014,Rabi       ,Linseed,698,335,Oilseeds
1578,West Bengal,NADIA,2014,Rabi       ,Maize,2750,6919,Cereal
1579,West Bengal,NADIA,2014,Rabi       ,Masoor,24135,22485,Pulses
1580,West Bengal,NADIA,2014,Rabi       ,Moong(Green Gram),99,77,Fruits
1581,West Bengal,NADIA,2014,Rabi       ,Other  Rabi pulses,78,48,Pulses
1582,West Bengal,NADIA,2014,Rabi       ,Peas & beans (Pulses),7489,7575,Pulses
1583,West Bengal,NADIA,2014,Rabi       ,Potato,5357,218442,Vegetables
1584,West Bengal,NADIA,2014,Rabi       ,Rapeseed &Mustard,78893,96032,Oilseeds
1585,West Bengal,NADIA,2014,Rabi       ,Urad,642,529,Pulses
1586,West Bengal,NADIA,2014,Rabi       ,Wheat,43551,148327,Cereal
1587,West Bengal,NADIA,2014,Summer     ,Groundnut,3281,6032,Nuts
1588,West Bengal,NADIA,2014,Summer     ,Maize,1750,4531,Cereal
1589,West Bengal,NADIA,2014,Summer     ,Moong(Green Gram),2129,1288,Fruits
1590,West Bengal,NADIA,2014,Summer     ,Rice,98286,374824,Cereal
1591,West Bengal,NADIA,2014,Summer     ,Sesamum,24546,29591,Oilseeds
1592,West Bengal,NADIA,2014,Whole Year ,Sugarcane,1754,248215,Sugarcane
1593,West Bengal,NADIA,2014,Whole Year ,Tobacco,12,10,Commercial
1594,West Bengal,NADIA,2014,Winter     ,Rice,94963,273137,Cereal
1595,West Bengal,PURULIA,1997,Autumn     ,Ragi,197,67,Cereal
1596,West Bengal,PURULIA,1997,Autumn     ,Rice,4327,6350,Cereal
1597,West Bengal,PURULIA,1997,Kharif     ,Horse-gram,1626,756,Beans
1598,West Bengal,PURULIA,1997,Kharif     ,Mesta,387,3440,fibres
1599,West Bengal,PURULIA,1997,Kharif     ,Moong(Green Gram),258,106,Fruits
1600,West Bengal,PURULIA,1997,Kharif     ,Other Kharif pulses,150,55,Pulses
